Id,SalePrice
2735,135954.63035416443
2736,142882.11624620412
2737,121772.3077608675
2738,132614.01906980397
2739,156096.494474213
2740,137380.0201127391
2741,146990.25707629544
2742,151505.71675468265
2743,153721.48948977186
2744,160562.56033111783
2745,141587.87287613715
2746,139524.72185334872
2747,140696.21998335898
2748,124933.58156242466
2749,130535.17849479361
2750,129219.91000620881
2751,135257.1680288799
2752,177311.06385693362
2753,148280.53058561537
2754,216777.30447867035
2755,136293.33307533126
2756,94416.86062202246
2757,74895.0298248724
2758,91376.48497176934
2759,159368.22072396963
2760,117871.77940425421
2761,144639.77910287597
2762,144892.82480153572
2763,179372.82911721006
2764,139913.47671970364
2765,283263.16809238645
2766,133203.91046856105
2767,88339.7946617071
2768,129596.45097314504
2769,133326.64817961596
2770,138267.7335333449
2771,109193.73464274962
2772,110544.71130866802
2773,164081.358890275
2774,141989.00739657803
2775,112954.97612449789
2776,139357.1846787755
2777,145947.3746003396
2778,110459.55452577211
2779,121354.19935143086
2780,92768.33907995607
2781,96704.12929839367
2782,97168.98106894088
2783,98081.97277524145
2784,122649.66290520434
2785,136440.91786107168
2786,70263.89970607642
2787,125454.0050711065
2788,75899.2305373886
2789,174347.97177799628
2790,95037.74583178989
2791,112028.36361176305
2792,57229.21237332376
2793,154358.0424592398
2794,97273.88779408405
2795,120029.2560561869
2796,97942.0761635429
2797,200859.35028601374
2798,106904.23101602112
2799,115656.50441299521
2800,67492.29480540096
2801,107781.51635706566
2802,125411.45694743043
2803,163964.02541201073
2804,125916.14748314637
2805,94686.3929722797
2806,80364.71779102922
2807,155642.37469758806
2808,148446.40051573375
2809,133189.09916817502
2810,128094.12818704179
2811,158183.05004200194
2812,162725.20216934005
2813,153178.9237029961
2814,154926.64880838373
2815,97739.86531072104
2816,242621.72505533582
2817,158938.27817902586
2818,131579.62805562053
2819,170365.00199631308
2820,140551.86951535562
2821,104832.1026612575
2822,195560.16411585125
2823,344812.09458472056
2824,182212.42306889442
2825,141837.44197289116
2826,132740.1958065393
2827,139378.10813111078
2828,214545.7165472624
2829,206989.5344462097
2830,227464.39483856596
2831,172691.81650589843
2832,246793.16222300995
2833,296033.75519022177
2834,217434.35594291345
2835,221566.25526544434
2836,189560.80298186655
2837,155151.13527493854
2838,152581.26341734885
2839,175629.10636952653
2840,205448.94821668335
2841,203035.3873558817
2842,229506.16282609422
2843,151008.87777490116
2844,166866.5489225316
2845,127197.22020946903
2846,209237.0910201793
2847,209205.4956236643
2848,217074.7507062275
2849,200785.8687482945
2850,273231.7347336268
2851,212691.88908451312
2852,229115.25797071634
2853,234379.00365436776
2854,141144.36952778336
2855,202390.88536491737
2856,201759.18253105643
2857,184795.97525003884
2858,203026.22121700816
2859,117049.28509603858
2860,127303.14160632125
2861,119486.07886019655
2862,187998.6797713968
2863,122754.6162296275
2864,243134.24158996547
2865,141670.36033026094
2866,137676.312605909
2867,101982.10498383314
2868,96657.03803297039
2869,107511.55648965284
2870,119549.16937131486
2871,85332.1533677325
2872,58476.910573372545
2873,98933.46838057728
2874,136634.46900457834
2875,115223.96607605342
2876,167488.4216496595
2877,147775.44072327373
2878,174523.04921383958
2879,133980.43245260522
2880,99972.78867823104
2881,147194.00267207634
2882,175180.7682211846
2883,201466.17583115093
2884,194439.6449424604
2885,184606.4863981093
2886,226230.58725638862
2887,92596.72677835441
2888,139476.4779082039
2889,57591.92494612085
2890,82482.56775203423
2891,135947.81865318233
2892,44234.314032982205
2893,70435.53461921599
2894,52851.68451996898
2895,318185.4963611167
2896,281174.4157140714
2897,202051.83674177033
2898,146097.44292134352
2899,201073.7735995946
2900,157982.20367982134
2901,207770.59202278592
2902,182081.2764155891
2903,325412.46934879303
2904,350062.1866878109
2905,90009.14154248551
2906,199987.4792591625
2907,107059.56679834696
2908,132218.57811192932
2909,142800.83701148874
2910,79939.49443476688
2911,80536.58289057712
2912,143475.125838154
2913,83082.12127790586
2914,76477.21513796292
2915,84198.02424218507
2916,81898.76343742042
2917,164246.86428470424
2918,112078.58407182059
2919,214133.68374020513
